OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
SLC22A1,CERS2,Reconstituted Complex
PPARG,NR0B2,Affinity Capture-Western
PPARG,NR0B2,Reconstituted Complex
ITPR3,TRPC4,Reconstituted Complex
ITPR3,TRPC5,Reconstituted Complex
ITPR3,TRPC6,Reconstituted Complex
ITPR3,TRPC7,Reconstituted Complex
ITPR3,TRPC1,Reconstituted Complex
ITPR3,TRPC2,Reconstituted Complex
ITPR3,TRPC3,Reconstituted Complex
SLC9A3R1,ADRB2,Co-crystal Structure
NR3C1,ETS2,Affinity Capture-Western
PRKCA,GJA1,Affinity Capture-Western
S100A3,S100A3,Co-crystal Structure
TNFRSF11A,TAB2,Affinity Capture-Western
TNFRSF11A,TRAF6,Affinity Capture-Western
TNFRSF11A,MAP3K7,Affinity Capture-Western
NCK1,PKN2,Reconstituted Complex
PLCG1,PKN2,Reconstituted Complex
RHOA,PKN2,Reconstituted Complex
EIF4E,EIF4G1,Affinity Capture-Western
MEF2A,SMAD2,Affinity Capture-Western
SMAD2,MEF2A,Reconstituted Complex
GEMIN4,DDX20,Affinity Capture-Western
GEMIN4,DDX20,Reconstituted Complex
SMAD2,MEF2C,Reconstituted Complex
SHB,LCP2,Affinity Capture-Western
SHB,ZAP70,Affinity Capture-Western
SHB,VAV1,Affinity Capture-Western
SHB,LAT,Affinity Capture-Western
SHB,LCP2,Reconstituted Complex
SHB,ZAP70,Reconstituted Complex
SHB,VAV1,Reconstituted Complex
HSPA5,CASP7,Affinity Capture-Western
HSPA5,CASP12,Affinity Capture-Western
CD79A,AMBP,Co-purification
GDI1,CDC42,Reconstituted Complex
GDI1,CDC42,Affinity Capture-Western
VEGFA,VEGFA,Co-purification
CTSL,RXRA,Biochemical Activity
ABL1,HCK,Affinity Capture-Western
ABL1,GRB2,Affinity Capture-Western
PTP4A2,RABGGTB,Two-hybrid
PTP4A2,RABGGTB,Affinity Capture-Western
RABGGTB,PTP4A2,Affinity Capture-Western
ITGB7,EED,Two-hybrid
EED,ITGB7,Reconstituted Complex
EED,ITGB7,Affinity Capture-Western
ITGB2,CYTH1,Two-hybrid
MAP3K3,YWHAE,Two-hybrid
YWHAE,MAP3K3,Affinity Capture-Western
YWHAE,MAP3K3,Reconstituted Complex
YWHAE,MAP3K1,Reconstituted Complex
YWHAE,MAP3K2,Reconstituted Complex
RAG1,KPNA1,Two-hybrid
RAG1,KPNA1,Affinity Capture-Western
KPNA1,RAG1,Affinity Capture-Western
NFYC,MYC,Reconstituted Complex
NFYC,MYC,Two-hybrid
NFYC,MYC,Affinity Capture-Western
ADRBK1,FSHR,Biochemical Activity
GRK4,FSHR,Biochemical Activity
GRK6,FSHR,Biochemical Activity
CD44,TGFBR1,Reconstituted Complex
BCAR1,PIK3R1,Affinity Capture-Western
PIK3R1,BCAR1,Reconstituted Complex
CEBPB,NR3C1,Two-hybrid
CEBPB,NR3C1,Reconstituted Complex
CEBPA,NR3C1,Reconstituted Complex
CEBPA,AR,Reconstituted Complex
CEBPA,ESR1,Reconstituted Complex
CEBPA,RARB,Reconstituted Complex
CEBPB,AR,Reconstituted Complex
CEBPB,ESR1,Reconstituted Complex
CEBPB,RARB,Reconstituted Complex
TAGLN,ACTA1,Co-fractionation
RAD51,BRCA2,Two-hybrid
TSC22D3,FOS,Reconstituted Complex
TSC22D3,JUN,Reconstituted Complex
TSC22D3,TSC22D3,Reconstituted Complex
IL4R,PTPN6,Reconstituted Complex
IL4R,INPP5D,Reconstituted Complex
IL4R,SHC1,Reconstituted Complex
IL4R,PTPN11,Reconstituted Complex
FLNA,F3,Reconstituted Complex
ADRBK2,CXCR4,Affinity Capture-Western
PTK2,CXCR4,Affinity Capture-Western
CAV1,NEU3,Affinity Capture-Western
PBX1,HOXD4,Reconstituted Complex
PBX1,MEIS1,Reconstituted Complex
MEIS1,HOXD9,Reconstituted Complex
PBX1,HOXD9,Reconstituted Complex
KCNJ11,KCNJ8,Affinity Capture-Western
CHUK,IRS1,Affinity Capture-Western
IKBKB,IRS1,Affinity Capture-Western
TRPM1,TRPM1,Reconstituted Complex
MYC,CD6,Affinity Capture-Western
CDC6,MYC,Reconstituted Complex
RLBP1,RDH5,Reconstituted Complex
NFE2L2,Keap1,Two-hybrid
NFE2L2,Keap1,Phenotypic Suppression
JUN,Senp2,Phenotypic Enhancement
GRB2,TNK2,Affinity Capture-Western
TNK2,CDC42,Affinity Capture-Western
EGFR,GRB2,Affinity Capture-Western
GRB2,EGFR,Affinity Capture-Western
EGFR,GRB2,Reconstituted Complex
AHR,NRIP1,Reconstituted Complex
AHR,NRIP1,Affinity Capture-Western
AVPR2,C1QTNF1,Two-hybrid
AVPR2,C1QTNF1,Reconstituted Complex
CCL3,CCL4,Affinity Capture-MS
CCL4,CCL3,Affinity Capture-MS
CDK5,CDK5R1,Affinity Capture-Western
GRAP2,CSF1R,Reconstituted Complex
SMAD4,SKIL,Affinity Capture-MS
SMAD4,SKI,Affinity Capture-MS
SMAD4,SKIL,Affinity Capture-Western
SMAD2,SKIL,Affinity Capture-Western
SMAD3,SKIL,Affinity Capture-Western
HDLBP,XPOT,Reconstituted Complex
F11R,CASK,Affinity Capture-Western
KITLG,KITLG,Co-purification
FKBP1A,MTOR,Co-crystal Structure
FKBP4,PHYH,Two-hybrid
PHYH,FKBP4,Reconstituted Complex
FKBP4,PHYH,Reconstituted Complex
OLFM3,MYOC,Reconstituted Complex
MYOC,OLFM3,Reconstituted Complex
OLFM3,MYOC,Far Western
MYOC,OLFM3,Far Western
CCND1,ESR1,Reconstituted Complex
CCND1,ESR1,Two-hybrid
ESR1,CCND1,Affinity Capture-Western
TNFRSF1A,JAK1,Reconstituted Complex
TNFRSF1A,JAK2,Reconstituted Complex
TNFRSF1A,JAK2,Affinity Capture-Western
BTRC,BTRC,Affinity Capture-Western
FBXW11,FBXW11,Affinity Capture-Western
FBXW11,SKP1,Affinity Capture-Western
FBXW11,CUL1,Affinity Capture-Western
BTRC,SKP1,Affinity Capture-Western
BTRC,CUL1,Affinity Capture-Western
FBXW11,BTRC,Affinity Capture-Western
BTRC,FBXW11,Affinity Capture-Western
FBXW11,NFKBIA,Affinity Capture-Western
BTRC,NFKBIA,Affinity Capture-Western
ITGA6,GIPC1,Two-hybrid
ITGA5,GIPC1,Two-hybrid
GIPC1,ITGA6,Reconstituted Complex
GIPC1,ITGA5,Reconstituted Complex
NUP133,NUP107,Two-hybrid
NUP133,NUP107,Affinity Capture-Western
NUP107,NUP133,Affinity Capture-Western
NUP133,NUP107,Affinity Capture-MS
NUP133,NUP98,Affinity Capture-MS
NUP133,NUP107,Co-localization
APOBEC1,CELF2,Two-hybrid
CELF2,A1CF,Co-fractionation
PTN,PTPRZ1,Affinity Capture-Western
PTPRZ1,CTNNB1,Affinity Capture-Western
PTN,CTNNB1,Affinity Capture-Western
CD28,GRB2,Reconstituted Complex
SERPINB3,CTSK,Reconstituted Complex
SERPINB3,CTSL,Reconstituted Complex
SERPINB3,CTSS,Reconstituted Complex
CDK8,CCNC,Affinity Capture-Western
CDK8,MED23,Affinity Capture-Western
CDK8,MED14,Affinity Capture-Western
CDK8,MED6,Affinity Capture-Western
IGF1,IGFBP3,Affinity Capture-Western
IGF1,IGFALS,Affinity Capture-Western
NTF3,NTRK1,Reconstituted Complex
NTF3,NTRK2,Reconstituted Complex
NTF3,NTRK3,Reconstituted Complex
RELN,RELN,Affinity Capture-Western
POU2F1,SNAPC4,Co-crystal Structure
RELA,TERT,Affinity Capture-Western
HRAS,MLLT4,Two-hybrid
HRAS,RALGDS,Two-hybrid
HRAS,PIK3CD,Two-hybrid
HRAS,RAF1,Two-hybrid
RAP1A,MLLT4,Two-hybrid
RAP1A,RALGDS,Two-hybrid
RAP1A,MLLT4,Reconstituted Complex
MLLT4,PFN1,Reconstituted Complex
CELF2,A1CF,Affinity Capture-Western
CELF2,Apob,Affinity Capture-RNA
MTNR1A,GNAI3,Affinity Capture-Western
MTNR1A,GNAI2,Affinity Capture-Western
MTNR1A,GNA11,Affinity Capture-Western
ILK,ILKAP,Affinity Capture-Western
CDK6,CDKN2A,Co-crystal Structure
RGS20,GNAZ,Biochemical Activity
TNNT1,TPM1,Reconstituted Complex
RUNX2,SMAD1,Affinity Capture-Western
SMAD1,RUNX2,Affinity Capture-Western
SMAD3,RUNX2,Reconstituted Complex
SMAD3,RUNX2,Affinity Capture-Western
HSPA1A,NR3C1,Reconstituted Complex
HSP90AA1,NR3C1,Reconstituted Complex
HSP90AA1,HSPA1A,Reconstituted Complex
AKAP13,GNAQ,Affinity Capture-Western
PPP2CA,PPP2R5C,Affinity Capture-Western
PPP2CA,PXN,Affinity Capture-Western
JAK1,STAT5B,Two-hybrid
JAK1,STAT5A,Two-hybrid
JAK2,STAT5A,Two-hybrid
JAK2,STAT5B,Two-hybrid
JAK3,STAT5B,Two-hybrid
JAK1,STAT5A,Affinity Capture-Western
JAK1,STAT5B,Affinity Capture-Western
STAT5A,JAK1,Affinity Capture-Western
STAT5B,JAK1,Affinity Capture-Western
JAK1,STAT5A,Reconstituted Complex
JAK2,STAT5A,Reconstituted Complex
FXR2,FMR1,Reconstituted Complex
ANXA6,S100A1,Reconstituted Complex
ANXA6,S100B,Reconstituted Complex
FMR1,FXR1,Co-purification
FMR1,FXR2,Co-purification
FXR1,FXR2,Co-purification
DNMT3B,UBE2I,Two-hybrid
DNMT3B,SUMO1,Two-hybrid
UBE2I,DNMT3B,Reconstituted Complex
SUMO1,DNMT3B,Reconstituted Complex
MYO7A,KEAP1,Two-hybrid
NCOA2,VDR,Reconstituted Complex
STX1A,SYP,Affinity Capture-Western
STX1A,SNAP25,Affinity Capture-Western
STX1A,VAMP2,Affinity Capture-Western
STX1A,NAPA,Affinity Capture-Western
STX1A,STXBP1,Affinity Capture-Western
ITIH2,SPINT2,Reconstituted Complex
STAMBP,SMAD6,Affinity Capture-Western
STAMBP,SMAD7,Affinity Capture-Western
ADCY5,ADCY5,Two-hybrid
PRKCQ,IKBKB,Affinity Capture-Western
BCAR3,NEDD9,Affinity Capture-Western
BCAR3,BCAR1,Affinity Capture-Western
APBA2,RELA,Two-hybrid
APBA2,RELA,Affinity Capture-Western
RELA,APBA2,Affinity Capture-Western
TIMP2,MMP2,Reconstituted Complex
TIMP2,MMP2,Two-hybrid
FHL3,KLF3,Two-hybrid
FHL3,CTBP2,Two-hybrid
MAPK8IP3,MAP2K1,Affinity Capture-Western
MAPK8IP3,RAF1,Affinity Capture-Western
FHL3,KLF3,Reconstituted Complex
FHL3,CTBP2,Reconstituted Complex
KLF3,FHL3,Affinity Capture-Western
KLF3,CTBP2,Affinity Capture-Western
MAPK8IP3,MAP2K1,Reconstituted Complex
MAPK8IP3,RAF1,Reconstituted Complex
AKAP8L,LBR,Affinity Capture-Western
AKAP8L,EMD,Affinity Capture-Western
AKAP8L,TMPO,Affinity Capture-Western
IKBKB,CHUK,Affinity Capture-Western
FBLN1,NID1,Reconstituted Complex
WRN,PRKDC,Affinity Capture-Western
PRKDC,WRN,Biochemical Activity
MMP2,PZP,Reconstituted Complex
MMP2,A2M,Reconstituted Complex
ITGAD,ITGB2,Affinity Capture-Western
ITGAD,ICAM3,Reconstituted Complex
CHAF1B,CHAF1A,Affinity Capture-Western
TNFRSF6B,Tnfsf14,Affinity Capture-Western
TNFSF14,TNFRSF6B,Reconstituted Complex
TNFSF14,TNFRSF14,Reconstituted Complex
RHOQ,TRIP10,Two-hybrid
RHOQ,TRIP10,Affinity Capture-Western
RHOQ,TRIP10,Reconstituted Complex
ZAP70,ACP1,Affinity Capture-Western
TEK,ANGPT1,Reconstituted Complex
TEK,ANGPT2,Reconstituted Complex
MCF2,MCF2,Affinity Capture-Western
MCF2,MCF2,Reconstituted Complex
TEK,ANGPT1,Affinity Capture-Western
TEK,ANGPT2,Affinity Capture-Western
TGFBR2,ENG,Affinity Capture-Western
TGFBR2,TGFB3,Affinity Capture-Western
ENG,TGFBR1,Affinity Capture-Western
ENG,TGFBR2,Affinity Capture-Western
ENG,ACVR1,Affinity Capture-Western
ENG,ACVR2B,Affinity Capture-Western
ENG,BMP7,Affinity Capture-Western
ENG,BMP2,Affinity Capture-Western
ENG,ACVR2A,Affinity Capture-Western
STK35,PDLIM1,Two-hybrid
PDLIM1,STK35,Reconstituted Complex
SP1,MYC,Affinity Capture-Western
EBF1,EBF1,Co-purification
DNMT3L,DNMT3A,Affinity Capture-Western
DNMT3L,DNMT3B,Affinity Capture-Western
SNCG,MAPK3,Affinity Capture-Western
SNCG,MAPK1,Affinity Capture-Western
SNCG,MAPK8,Affinity Capture-Western
SNCA,MAPK3,Affinity Capture-Western
SNCA,MAPK1,Affinity Capture-Western
SNCA,MAPK8,Affinity Capture-Western
MAGEA4,HLA-A,Co-crystal Structure
GJA1,PRKCE,Affinity Capture-Western
PLAT,SERPINI1,Biochemical Activity
PLAT,SERPINI1,Reconstituted Complex
RASA1,SRC,Affinity Capture-Western
GDI2,RAB11A,Reconstituted Complex
GDI2,RAB9A,Reconstituted Complex
GDI2,RAB5A,Reconstituted Complex
GDI2,RAB4A,Reconstituted Complex
GDI2,RAB2A,Reconstituted Complex
GDI2,RAB8A,Reconstituted Complex
PLK3,TP53,Biochemical Activity
TP53,PLK3,Affinity Capture-Western
PTPRC,PLK3,Affinity Capture-Western
SMAD2,SKI,Affinity Capture-Western
ERBB2IP,ERBB2,Reconstituted Complex
ERBB2IP,ERBB2,Affinity Capture-Western
DOK2,EGFR,Reconstituted Complex
PCNA,PCNA,Co-purification
PCNA,FEN1,Reconstituted Complex
PCNA,CDKN1A,Reconstituted Complex
DOK1,ABL1,Affinity Capture-Western
ABL1,DOK1,Biochemical Activity
DOK1,RASA1,Affinity Capture-Western
HTT,TP53,Reconstituted Complex
TP53,HTT,Affinity Capture-Western
HTT,Sin3a,Reconstituted Complex
HTT,Crebbp,Reconstituted Complex
HSPA4,SGTA,Far Western
SGTA,HSP90AA1,Far Western
CBL,ZAP70,Co-crystal Structure
ARPC3,RPS4X,Two-hybrid
ARPC3,WAS,Two-hybrid
VIM,OSBP2,Co-fractionation
SOCS3,CXCR4,Affinity Capture-Western
TEAD1,MEF2C,Reconstituted Complex
MEF2C,TEAD1,Affinity Capture-Western
DACH1,UBE2I,Two-hybrid
UBE2I,DACH1,Reconstituted Complex
PPP1CA,AKAP11,Reconstituted Complex
SH3GL2,ADAM19,Two-hybrid
SH3GL2,ADAM9,Two-hybrid
SH3GL2,ADAM15,Two-hybrid
SNX9,ADAM9,Two-hybrid
ADAM9,SNX9,Reconstituted Complex
ADAM9,SH3GL2,Reconstituted Complex
ADAM15,SNX9,Reconstituted Complex
ADAM15,SH3GL2,Reconstituted Complex
ADAM9,SNX9,Affinity Capture-Western
ADAM9,SH3GL2,Affinity Capture-Western
ADAM15,SNX9,Affinity Capture-Western
ADAM15,SH3GL2,Affinity Capture-Western
MAGI1,CTNNB1,Affinity Capture-Western
MAGI1,CTNNB1,Reconstituted Complex
MAGI1,CDH1,Affinity Capture-Western
CDH1,CTNNB1,Affinity Capture-Western
CTNNB1,CDH1,Affinity Capture-Western
A2M,LCAT,Affinity Capture-Western
A2M,LCAT,Reconstituted Complex
LRPAP1,SORL1,Co-purification
PXN,ITGA4,Reconstituted Complex
PIK3R1,CD28,Protein-peptide
CD28,PIK3R1,Affinity Capture-Western
CALM1,OPRM1,Reconstituted Complex
SF1,EWSR1,Two-hybrid
EWSR1,SF1,Reconstituted Complex
FUS,SF1,Reconstituted Complex
TAF15,SF1,Reconstituted Complex
HUS1,RAD9A,Affinity Capture-Western
HUS1,RAD1,Affinity Capture-Western
RAD9A,HUS1,Affinity Capture-Western
RAD1,HUS1,Affinity Capture-Western
RAD1,RAD9A,Affinity Capture-Western
KRT10,AKT1,Affinity Capture-Western
KRT10,PRKCZ,Affinity Capture-Western
RAD9A,RAD1,Affinity Capture-Western
AKT1,KRT10,Two-hybrid
EIF3I,TGFB1,Affinity Capture-Western
TGFB1,EIF3I,Affinity Capture-Western
ADA,ADORA1,Co-localization
ADA,DRD1,Co-localization
CDC27,CDC20,Affinity Capture-Western
CDC27,FZR1,Affinity Capture-Western
C5AR1,C5,Reconstituted Complex
PARK2,CASK,Reconstituted Complex
PARK2,CASK,Co-fractionation
PARK2,CASK,Affinity Capture-Western
PARK2,GRIN2B,Affinity Capture-Western
PARK2,DLG4,Affinity Capture-Western
PARK2,HOMER1,Affinity Capture-Western
PARK2,CAMK2A,Affinity Capture-Western
ZNF638,FHL2,Two-hybrid
ZNF638,FHL2,FRET
FGF9,FGF9,Co-crystal Structure
PACSIN1,Htt,Affinity Capture-Western
PACSIN1,HTT,Two-hybrid
PACSIN1,HTT,Reconstituted Complex
TP53,PTGS2,Affinity Capture-Western
SRC,EFNB1,Biochemical Activity
COL8A1,COL8A2,Reconstituted Complex
PLAUR,PLAU,Reconstituted Complex
SS18,MLLT10,Two-hybrid
SS18,MLLT10,Affinity Capture-Western
LCP2,LYN,Affinity Capture-Western
LCP2,LYN,Reconstituted Complex
MAP4K2,MAP3K1,Reconstituted Complex
MAP4K2,MAP2K4,Reconstituted Complex
MAP4K2,TRAF2,Reconstituted Complex
MAP4K2,TRAF2,Affinity Capture-Western
BRCA1,STAT5A,Affinity Capture-Western
BRCA2,STAT5A,Affinity Capture-Western
LRPAP1,SORL1,Reconstituted Complex
FN1,MIA,Reconstituted Complex
VIM,BFSP1,Reconstituted Complex
MAPK8IP1,DUSP16,Affinity Capture-Western
MAPK8IP2,DUSP16,Affinity Capture-Western
MAPK8IP1,DUSP16,Reconstituted Complex
LAT,ITK,Affinity Capture-Western
RPH3A,RAB3A,Reconstituted Complex
RPH3A,RAB3B,Reconstituted Complex
YWHAG,RAF1,Affinity Capture-Western
PRKCQ,YWHAG,Affinity Capture-Western
PRKCG,YWHAG,Affinity Capture-Western
PRKCD,YWHAG,Affinity Capture-Western
PRKCA,YWHAG,Affinity Capture-Western
PRKCB,YWHAG,Affinity Capture-Western
ALK,SHC1,Affinity Capture-Western
PLCG1,ALK,Affinity Capture-Western
RGS18,GNAQ,Reconstituted Complex
RGS18,GNAI3,Reconstituted Complex
RGS18,GNAI2,Reconstituted Complex
RGS18,GNAI1,Reconstituted Complex
SLPI,PLSCR1,Affinity Capture-Western
SLPI,PLSCR1,Two-hybrid
RBX1,CCND1,Affinity Capture-Western
RBX1,CCND2,Affinity Capture-Western
RBX1,CCND3,Affinity Capture-Western
SQSTM1,NTRK1,Affinity Capture-Western
KCNA3,KCNA4,Affinity Capture-Western
KCNA3,KCNA1,Affinity Capture-Western
KCNA3,KCNA2,Affinity Capture-Western
KCNA2,KCNA1,Affinity Capture-Western
KCNA2,KCNA4,Affinity Capture-Western
KCNA1,KCNA2,Affinity Capture-Western
KCNA1,KCNA4,Affinity Capture-Western
KCNA4,KCNA2,Affinity Capture-Western
KCNA4,KCNA1,Affinity Capture-Western
KCNA2,KCNAB2,Affinity Capture-Western
SP1,POU2F1,Two-hybrid
SP1,POU2F1,Reconstituted Complex
GTF2E2,SND1,Reconstituted Complex
GTF2E1,SND1,Reconstituted Complex
RB1,MCM7,Reconstituted Complex
RBL2,MCM7,Reconstituted Complex
RBL1,MCM7,Reconstituted Complex
RB1,MCM7,Two-hybrid
AKT1,RAF1,Biochemical Activity
RAF1,AKT1,Affinity Capture-Western
CDC6,PPP2R3B,Affinity Capture-Western
CDC6,PPP2R3B,Reconstituted Complex
PPP2CA,PPP2R3B,Two-hybrid
PPP2CA,PPP2R3A,Two-hybrid
MYOD1,MYOD1,Reconstituted Complex
MYOD1,TCF3,Reconstituted Complex
CUL3,CCNE1,Affinity Capture-Western
CCNE1,CUL3,Affinity Capture-Western
NPM1,HIST3H3,Far Western
CRYAB,CRYAB,Two-hybrid
CRYAB,HSPB2,Two-hybrid
HSPB2,CRYAB,Two-hybrid
HSPB2,HSPB2,Two-hybrid
DMPK,HSPB2,Two-hybrid
HSPB2,HSPB3,Affinity Capture-Western
HSPB2,HSPB2,Affinity Capture-Western
C5AR1,GNAI2,Co-purification
C5AR1,GNAI3,Co-purification
ELF3,NFKB1,Reconstituted Complex
ZAP70,LAT,Biochemical Activity
SYK,LAT,Biochemical Activity
LAT,GRB2,Affinity Capture-Western
LAT,PLCG1,Affinity Capture-Western
LAT,PIK3R1,Affinity Capture-Western
LAT,CLYBL,Affinity Capture-Western
LAT,VAV1,Reconstituted Complex
LAT,PIK3R1,Reconstituted Complex
LAT,PLCG1,Reconstituted Complex
SH3GLB1,SH3KBP1,Reconstituted Complex
SH3GLB2,SH3KBP1,Reconstituted Complex
SH3GL3,SH3KBP1,Reconstituted Complex
SH3KBP1,CLYBL,Affinity Capture-Western
SH3KBP1,SH3GL3,Affinity Capture-Western
CBL,SH3GL3,Affinity Capture-Western
CBL,SH3KBP1,Affinity Capture-Western
CBL,MET,Biochemical Activity
SH3KBP1,MET,Affinity Capture-Western
PSEN2,CAPN1,Affinity Capture-Western
ESR1,STAT3,Affinity Capture-Western
STAT3,PIAS3,Affinity Capture-Western
KHDRBS1,SRC,Reconstituted Complex
KHDRBS1,CRK,Reconstituted Complex
KHDRBS1,RASA1,Reconstituted Complex
NCF2,CYBA,Protein-peptide
NCF1,NCF2,Protein-peptide
RAB7A,RILP,Two-hybrid
RAB7A,RILP,Reconstituted Complex
NONO,SPI1,Reconstituted Complex
SPI1,NONO,Reconstituted Complex
NONO,SPI1,Affinity Capture-Western
TLR2,TOLLIP,Affinity Capture-Western
TLR4,TOLLIP,Affinity Capture-Western
TOLLIP,TLR2,Reconstituted Complex
TOLLIP,TLR4,Reconstituted Complex
TOLLIP,TOLLIP,Reconstituted Complex
APAF1,NLRP1,Affinity Capture-Western
CASP9,APAF1,Affinity Capture-Western
CASP9,NLRP1,Affinity Capture-Western
APAF1,NLRP1,Co-purification
PPP2R2A,PPP2CA,Reconstituted Complex
PPP2R2A,PPP2R1B,Reconstituted Complex
PPP2R2A,PPP2CA,Co-purification
DHFR,HSPD1,Reconstituted Complex
DHFR,HSPD1,Co-purification
TP53,AURKA,Two-hybrid
TP53,AURKA,Affinity Capture-Western
AURKA,TP53,Affinity Capture-Western
TP53,AURKA,Reconstituted Complex
AURKA,TP53,Phenotypic Suppression
RAD51,DNAJA3,Co-localization
DMC1,DNAJA3,Co-localization
IGFBP3,ADAM12,Two-hybrid
IGFBP3,ADAM12,Affinity Capture-Western
PIK3CD,PIK3R2,Reconstituted Complex
PIK3CD,PIK3R1,Reconstituted Complex
PIK3CD,PIK3CG,Reconstituted Complex
PIK3CD,PIK3R2,Affinity Capture-Western
PIK3CD,PIK3R1,Affinity Capture-Western
PIK3CD,PIK3CG,Affinity Capture-Western
GRIN2A,FYN,Affinity Capture-Western
GRIN2A,DLG4,Affinity Capture-Western
DLG4,FYN,Affinity Capture-Western
DLG4,GRIN2A,Affinity Capture-Western
FYN,DLG4,Affinity Capture-Western
FYN,GRIN2A,Affinity Capture-Western
SLPI,GRN,Affinity Capture-Western
MMP2,CCL7,Two-hybrid
MMP2,CCL7,Reconstituted Complex
MMP2,CCL7,Biochemical Activity
MMP2,CCL7,Affinity Capture-Western
BRCA1,VCP,Affinity Capture-Western
VCP,BRCA1,Reconstituted Complex
LCN2,LCN2,Affinity Capture-Western
MMP2,LCN2,Affinity Capture-Western
CDC14A,FZR1,Biochemical Activity
RFC1,TP53,Affinity Capture-Western
RFC1,RELA,Affinity Capture-Western
RELA,RFC1,Reconstituted Complex
RELA,RFC1,Affinity Capture-Western
PRKCZ,PDPK1,Two-hybrid
PRKCD,PDPK1,Two-hybrid
PDPK1,PRKCD,Affinity Capture-Western
PDPK1,PRKCZ,Affinity Capture-Western
PDPK1,PKN2,Affinity Capture-Western
XRCC6,TERF2,Two-hybrid
XRCC6,TERF2,Reconstituted Complex
XRCC6,TERF2,Affinity Capture-Western
XRCC6,XRCC5,Affinity Capture-Western
RAB11A,RAB11FIP5,Reconstituted Complex
RAF1,HSP90AA1,Affinity Capture-Western
HSPB1,CYCS,Affinity Capture-Western
CHUK,NLRP4,Affinity Capture-Western
STAT3,PTPN2,Affinity Capture-Western
NFYA,SRF,Two-hybrid
NFYA,ZHX1,Two-hybrid
SRF,NFYA,Reconstituted Complex
ZHX1,NFYA,Reconstituted Complex
NOTCH1,DLL1,Reconstituted Complex
NOTCH1,JAG1,Reconstituted Complex
NOTCH1,JAG2,Reconstituted Complex
NOTCH3,DLL1,Reconstituted Complex
NOTCH3,JAG1,Reconstituted Complex
NOTCH3,JAG2,Reconstituted Complex
RAB11A,RAB11FIP5,Affinity Capture-Western
RAF1,GNG4,Reconstituted Complex
GNB2,RAF1,Affinity Capture-Western
SOCS3,LEPR,Reconstituted Complex
AR,SVIL,Two-hybrid
AR,SVIL,Reconstituted Complex
SVIL,ESR1,Two-hybrid
SVIL,PPARG,Two-hybrid
SVIL,NR3C1,Two-hybrid
SVIL,AR,Two-hybrid
KCTD13,POLD2,Reconstituted Complex
KCTD13,PCNA,Reconstituted Complex
PCNA,KCTD13,Far Western
PAPPA2,IGFBP3,Biochemical Activity
YWHAQ,YAP1,Affinity Capture-MS
TGFB1I1,PTK2,Reconstituted Complex
TGFB1I1,PTK2B,Reconstituted Complex
TGFB1I1,VCL,Reconstituted Complex
CSK,TGFB1I1,Reconstituted Complex
PXN,LCK,Affinity Capture-Western
CBL,SYK,Reconstituted Complex
CBL,SYK,Affinity Capture-Western
WAS,FYN,Reconstituted Complex
IL6ST,PTPN11,Affinity Capture-Western
IL6ST,SOCS3,Affinity Capture-Western
IL6ST,SOCS3,Reconstituted Complex
APC,MAPRE1,Reconstituted Complex
PTPN11,SOCS3,Affinity Capture-Western
PTPN11,JAK1,Affinity Capture-Western
PTPN11,SOCS3,Reconstituted Complex
CRK,DOCK1,Affinity Capture-Western
CRK,BCAR1,Affinity Capture-Western
CAV1,CAV2,Affinity Capture-Western
CAV2,CAV1,Affinity Capture-Western
CD3E,NCL,Reconstituted Complex
CXCR2,CXCL8,Reconstituted Complex
VARS,EEF1A1,Co-purification
VARS,EEF1G,Co-purification
VARS,EEF1D,Co-purification
VARS,EEF1B2,Co-purification
NFKB1,NCOA1,Reconstituted Complex
CRK,BCAR1,Affinity Capture-Western
EIF3E,EIF3A,Affinity Capture-Western
EIF3E,EIF3A,Affinity Capture-MS
EIF3L,EIF3D,Affinity Capture-Western
EIF3A,EIF3L,Affinity Capture-Western
EIF3L,EIF3A,Co-fractionation
EIF3L,EIF3E,Co-fractionation
INSR,ENPP1,Affinity Capture-Western
INSR,ENPP1,Reconstituted Complex
CSE1L,KPNA1,Reconstituted Complex
CSE1L,KPNA2,Reconstituted Complex
CSE1L,KPNA4,Reconstituted Complex
CD2,CD48,Reconstituted Complex
KPNA2,KPNB1,Reconstituted Complex
KPNA4,KPNB1,Reconstituted Complex
KPNA3,KPNB1,Reconstituted Complex
KPNA1,KPNB1,Reconstituted Complex
KPNA6,KPNB1,Reconstituted Complex
TNFSF10,TNFRSF10B,Reconstituted Complex
CASP3,CASP2,Biochemical Activity
CASP7,CASP2,Biochemical Activity
CASP2,BID,Biochemical Activity
CASP3,BID,Biochemical Activity
FLT4,SHC1,Reconstituted Complex
FLT4,GRB2,Reconstituted Complex
FLT4,SHC1,Affinity Capture-Western
SH3GLB1,Map4k3,Reconstituted Complex
SH3GLB1,Map4k3,Affinity Capture-Western
HMGN1,YWHAZ,Reconstituted Complex
HMGN1,YWHAZ,Affinity Capture-Western
CREB3,HCFC1,Reconstituted Complex
HCFC1,CREB3,Two-hybrid
SP3,PIAS1,Two-hybrid
PIAS1,SP3,Reconstituted Complex
UBE2I,PIAS1,Reconstituted Complex
CR2,FCER2,Reconstituted Complex
VDAC1,CYCS,Co-purification
